IdLog,IdLogTypeFK,IdUtilizadorFK,DataHorario
30589,3,4017,31/12/2022 23:46:32
30590,5,15615,9/11/2023 11:49:05
30591,5,16151,10/3/2025 11:20:40
30592,8,12503,13/11/2024 22:55:04
30593,5,7497,7/11/2024 01:32:28
30594,11,43,4/6/2024 07:40:35
30595,8,10940,22/7/2022 23:15:21
30596,6,9644,16/6/2024 23:00:43
30597,6,6679,19/12/2025 01:48:48
30598,6,11744,6/5/2023 21:19:38
30599,9,4150,18/4/2025 23:20:35
30600,4,1596,28/4/2025 15:09:44
30601,2,11725,10/2/2024 07:36:45
30602,7,18977,1/10/2022 13:11:17
30603,3,9298,28/3/2022 21:39:45
30604,8,13024,10/10/2022 13:11:55
30605,8,763,3/2/2022 05:42:38
30606,5,17311,2/7/2023 16:35:45
30607,4,2487,3/12/2022 23:28:25
30608,2,13598,15/6/2025 06:11:37
30609,3,14197,24/2/2024 09:09:14
30610,6,5885,12/7/2024 12:05:19
30611,2,7316,6/8/2022 11:07:11
30612,10,4507,29/4/2025 08:11:30
30613,2,17190,27/1/2025 03:06:38
30614,9,15963,22/3/2023 04:52:27
30615,5,3791,17/4/2025 07:12:12
30616,3,2243,9/7/2023 17:28:26
30617,5,4307,19/7/2023 11:44:28
30618,2,8507,24/2/2022 00:41:26
30619,11,13667,29/1/2023 05:05:35
30620,5,2685,9/10/2023 11:04:51
30621,2,11234,5/9/2024 00:21:28
30622,6,11944,18/10/2022 20:31:47
30623,3,12215,14/6/2023 12:06:04
30624,3,18647,31/10/2024 16:15:23
30625,7,3295,8/2/2025 19:35:06
30626,2,8977,28/2/2025 11:24:13
30627,5,17501,29/5/2024 15:58:31
30628,8,12510,25/11/2025 17:49:20
30629,3,1679,28/5/2024 23:48:11
30630,5,488,7/5/2024 08:51:56
30631,1,2974,15/1/2023 17:45:37
30632,6,5351,10/3/2023 14:37:13
30633,7,158,12/6/2022 12:43:49
30634,3,3859,24/1/2023 04:19:16
30635,8,19590,26/1/2025 09:39:54
30636,2,15357,7/8/2023 23:34:44
30637,1,7097,26/11/2024 11:36:50
30638,7,10619,26/5/2025 23:26:40
30639,10,14028,13/2/2022 06:41:10
30640,1,3785,7/12/2025 18:49:08
30641,9,12224,12/1/2025 10:26:30
30642,8,14804,21/2/2025 08:56:19
30643,4,11441,25/11/2024 01:36:09
30644,2,2354,10/6/2023 09:49:02
30645,11,13533,9/2/2023 00:07:27
30646,3,8103,3/9/2023 14:28:31
30647,10,10397,3/10/2025 17:12:53
30648,8,17531,27/1/2024 22:50:41
30649,3,12125,25/5/2023 13:36:51
30650,1,13273,7/7/2023 11:54:38
30651,7,3268,10/1/2022 21:54:51
30652,9,17295,23/11/2025 05:13:00
30653,4,6174,15/11/2022 23:03:04
30654,5,19866,17/7/2022 21:45:36
30655,2,8911,5/1/2025 00:13:00
30656,8,381,3/3/2023 22:39:34
30657,8,7483,3/9/2023 16:24:09
30658,1,15945,19/2/2022 10:34:03
30659,11,5625,17/10/2022 00:37:40
30660,2,1378,21/4/2025 20:51:19
30661,7,16785,21/8/2024 01:51:16
30662,3,15086,6/1/2025 02:17:43
30663,3,9172,8/2/2025 14:36:56
30664,7,14791,7/7/2022 01:25:58
30665,5,3678,17/5/2023 06:51:14
30666,4,18397,5/1/2024 14:03:59
30667,11,18705,6/2/2025 02:17:32
30668,11,5349,20/2/2023 01:11:43
30669,11,10233,5/4/2022 19:26:33
30670,6,5983,18/5/2024 09:20:48
30671,2,17665,25/1/2022 11:15:32
30672,6,2753,9/7/2025 16:35:12
30673,5,13510,30/9/2023 21:09:04
30674,10,9047,9/7/2024 20:59:11
30675,6,2651,15/11/2022 12:15:06
30676,7,2059,10/8/2025 11:57:35
30677,4,10741,16/3/2022 12:09:28
30678,3,6822,18/11/2025 13:50:01
30679,11,5412,2/9/2022 07:53:01
30680,5,18988,18/7/2024 20:56:29
30681,1,11088,14/2/2023 13:40:17
30682,5,17884,5/9/2023 00:41:05
30683,2,7493,3/2/2025 01:18:58
30684,8,1599,29/9/2023 11:09:47
30685,9,13414,9/7/2025 19:19:01
30686,6,2624,25/4/2024 00:49:08
30687,7,2336,2/3/2022 22:46:20
30688,9,12488,2/9/2022 18:13:25
30689,5,14746,10/6/2022 09:35:15
30690,8,41,20/10/2025 09:13:03
30691,6,16186,23/3/2024 09:32:28
30692,10,7977,26/9/2025 08:50:27
30693,4,2088,13/7/2025 03:12:14
30694,11,8090,14/9/2025 02:38:29
30695,10,19495,15/10/2022 15:33:23
30696,2,11171,10/4/2023 12:03:52
30697,7,6411,18/3/2025 06:11:33
30698,7,6373,7/6/2022 17:13:02
30699,6,18749,31/8/2024 07:25:06
30700,11,13034,7/5/2023 23:51:01
30701,7,9538,13/2/2025 13:35:41
30702,2,15681,21/9/2024 17:19:28
30703,10,1571,4/2/2024 04:15:22
30704,6,9366,12/4/2025 04:20:07
30705,1,18491,13/5/2023 16:41:30
30706,6,12616,17/7/2025 11:04:33
30707,4,7800,30/9/2023 23:41:44
30708,4,13221,24/2/2025 18:09:20
30709,5,14681,18/10/2024 10:12:50
30710,1,13531,20/6/2022 14:51:13
30711,10,15765,17/1/2022 10:10:07
30712,5,5383,21/12/2022 17:13:32
30713,9,18770,29/6/2025 06:19:53
30714,2,6059,29/3/2022 02:36:12
30715,10,10093,23/4/2023 08:00:43
30716,7,17582,30/11/2023 18:16:16
30717,6,8949,23/8/2022 03:35:21
30718,9,3159,15/8/2024 19:03:59
30719,9,5943,30/4/2023 13:52:47
30720,7,13979,9/6/2024 21:28:27
30721,3,12630,27/10/2024 17:11:22
30722,7,15396,15/11/2024 19:52:04
30723,5,14694,9/12/2023 00:55:04
30724,3,3689,18/1/2023 19:50:29
30725,1,5435,7/8/2023 21:17:40
30726,2,16774,20/11/2025 08:19:32
30727,9,8712,27/4/2025 04:41:13
30728,3,830,19/8/2023 23:36:55
30729,2,5078,21/1/2024 21:39:14
30730,11,10948,25/4/2022 15:10:03
30731,11,18352,24/7/2022 11:23:24
30732,8,193,30/6/2025 00:38:35
30733,1,18732,22/3/2023 00:59:41
30734,7,10185,27/12/2022 04:38:54
30735,6,9628,8/5/2025 15:46:42
30736,4,17164,27/7/2024 02:05:53
30737,7,1665,18/4/2025 08:38:27
30738,1,5787,14/8/2022 14:32:26
30739,6,5381,14/12/2022 18:23:52
30740,7,15447,14/12/2023 13:00:18
30741,10,1156,24/3/2022 14:45:15
30742,7,11198,29/12/2024 22:03:59
30743,7,7883,16/11/2024 01:13:16
30744,5,11978,24/3/2023 11:51:41
30745,6,6742,7/8/2023 03:31:57
30746,6,13879,18/7/2025 20:26:09
30747,7,12203,23/4/2024 13:14:08
30748,1,16655,31/5/2022 03:59:27
30749,1,12078,16/4/2025 10:44:51
30750,3,1308,29/10/2024 16:02:16
30751,9,19479,16/10/2022 12:25:53
30752,9,9528,2/6/2023 19:10:10
30753,2,1785,30/1/2022 04:46:12
30754,9,18584,25/8/2025 01:51:18
30755,7,277,9/2/2025 04:56:55
30756,10,18464,4/10/2022 16:33:20
30757,1,4955,25/10/2025 09:08:36
30758,3,2251,30/6/2022 15:29:45
30759,2,7246,31/5/2023 04:42:12
30760,1,1936,2/11/2024 11:47:13
30761,7,11723,26/2/2025 05:36:33
30762,10,2364,11/10/2024 02:36:26
30763,10,5545,10/7/2025 23:34:09
30764,3,19244,12/7/2023 02:41:24
30765,9,14390,25/8/2025 21:24:24
30766,8,16115,28/10/2025 23:24:23
30767,5,15147,24/11/2022 11:40:01
30768,9,8403,12/1/2024 04:14:22
30769,8,16247,1/4/2023 16:29:54
30770,9,13213,20/2/2022 05:45:22
30771,11,12877,10/6/2025 02:28:40
30772,10,9893,17/1/2025 18:21:14
30773,5,10969,11/2/2022 08:27:57
30774,8,8698,15/1/2022 14:12:23
30775,4,19794,13/4/2025 11:40:58
30776,6,3955,17/12/2022 07:31:43
30777,1,5802,10/2/2023 21:22:09
30778,1,713,26/9/2025 07:32:44
30779,8,2810,10/2/2025 19:07:35
30780,7,12187,1/6/2024 19:57:56
30781,8,4808,16/5/2024 06:44:30
30782,11,284,30/3/2022 14:10:43
30783,3,16686,7/7/2023 09:41:04
30784,6,4056,29/8/2024 10:02:11
30785,1,12093,11/1/2024 08:35:12
30786,8,12443,18/8/2025 23:47:38
30787,8,927,2/9/2022 12:15:10
30788,1,4449,21/6/2025 02:30:43
30789,9,705,17/2/2024 17:59:48
30790,7,1051,25/6/2023 09:40:19
30791,9,1794,11/7/2023 18:01:23
30792,3,16477,7/6/2025 07:15:51
30793,10,19214,17/1/2023 10:41:34
30794,9,15144,9/3/2023 04:18:53
30795,9,4742,15/6/2025 09:33:15
30796,8,18385,16/7/2023 22:08:39
30797,1,329,1/4/2024 18:07:45
30798,7,12932,27/9/2025 13:46:32
30799,2,18744,23/2/2022 08:32:53
30800,9,7247,25/11/2024 09:25:04
30801,10,15679,20/5/2024 03:05:58
30802,4,18538,16/12/2024 22:52:00
30803,5,19914,6/12/2024 11:45:12
30804,7,8887,28/8/2022 19:06:27
30805,10,6621,2/11/2025 23:12:23
30806,3,4389,2/1/2025 23:09:29
30807,3,2242,18/9/2023 01:06:34
30808,11,6435,3/6/2023 06:13:54
30809,2,12736,26/12/2022 07:43:00
30810,8,15393,20/3/2023 05:50:55
30811,9,1659,27/5/2025 01:54:42
30812,9,17648,24/3/2025 00:27:21
30813,8,10195,22/7/2024 13:47:48
30814,4,4928,4/8/2025 14:09:58
30815,11,989,14/7/2022 18:50:33
30816,5,13107,12/7/2023 05:17:56
30817,3,6179,15/7/2023 02:46:45
30818,5,10142,18/5/2024 03:18:52
30819,1,1958,15/5/2024 01:59:27
30820,8,4954,27/10/2022 11:00:56
30821,10,7845,29/8/2022 05:03:37
30822,8,1365,13/7/2022 16:01:39
30823,2,15751,6/2/2024 22:17:38
30824,4,2274,24/7/2025 06:33:26
30825,3,12323,27/7/2024 17:34:23
30826,9,7248,22/9/2022 03:23:22
30827,10,6675,8/9/2022 05:53:43
30828,6,12706,14/11/2024 08:32:28
30829,10,2470,15/2/2024 08:38:00
30830,4,4931,21/1/2024 14:00:16
30831,4,11737,2/12/2025 14:58:04
30832,1,15236,20/8/2023 11:14:01
30833,7,3679,16/11/2025 02:00:43
30834,6,16322,11/6/2025 14:35:23
30835,5,972,12/2/2024 09:29:29
30836,5,6302,18/7/2025 22:05:23
30837,3,8812,21/8/2025 11:10:20
30838,10,2679,18/2/2023 18:35:13
30839,5,19792,6/4/2023 14:56:51
30840,4,3160,21/3/2025 02:13:37
30841,4,19767,24/2/2025 03:07:13
30842,3,7346,19/12/2022 13:43:56
30843,8,11634,24/2/2025 02:12:16
30844,4,552,26/1/2022 19:02:08
30845,5,8769,5/2/2022 07:32:03
30846,9,766,14/6/2025 15:09:28
30847,9,14255,11/3/2025 08:40:38
30848,5,529,11/9/2025 05:44:46
30849,1,13391,18/5/2022 20:46:17
30850,11,3789,5/4/2023 11:56:13
30851,3,1955,30/8/2023 16:55:54
30852,4,752,7/6/2023 16:55:08
30853,8,18603,2/1/2025 18:28:39
30854,11,8853,16/2/2024 23:11:15
30855,9,10993,7/4/2025 09:03:29
30856,5,9031,22/9/2023 07:20:08
30857,6,11639,12/11/2024 15:53:13
30858,7,13776,24/12/2024 14:31:54
30859,10,17929,3/7/2024 17:13:28
30860,9,6835,20/4/2025 01:49:52
30861,9,14634,21/11/2025 11:38:44
30862,7,1793,17/10/2023 05:37:13
30863,1,14678,20/11/2024 04:08:04
30864,8,11071,27/8/2025 21:52:37
30865,6,10958,11/4/2024 01:12:14
30866,1,13635,9/3/2023 08:36:54
30867,7,14078,25/1/2024 01:34:13
30868,6,1600,17/8/2022 06:50:43
30869,11,5400,11/10/2022 17:03:20
30870,10,12336,12/6/2024 00:38:17
30871,2,8359,19/2/2024 03:56:11
30872,5,8792,15/11/2023 05:42:43
30873,3,3510,15/3/2024 11:00:07
30874,8,9882,10/3/2023 15:05:43
30875,10,16107,28/1/2022 23:42:04
30876,9,2405,10/7/2024 18:13:22
30877,1,5417,4/11/2024 07:20:21
30878,5,9793,19/10/2022 23:04:52
30879,5,6900,1/2/2025 16:50:24
30880,3,6358,22/2/2022 01:22:39
30881,9,11663,26/4/2022 03:50:56
30882,1,18563,17/9/2024 18:53:30
30883,11,1244,26/8/2023 01:34:23
30884,8,7695,12/6/2023 01:23:14
30885,2,11908,18/12/2025 06:13:06
30886,5,9124,29/12/2022 20:02:30
30887,4,8280,15/10/2024 19:53:42
30888,7,472,21/9/2024 04:07:44
30889,5,1985,21/12/2024 06:38:15
30890,11,16945,9/10/2023 07:16:17
30891,11,264,16/4/2023 12:27:53
30892,11,12341,20/11/2022 11:34:09
30893,7,12499,8/9/2022 13:32:45
30894,11,3086,20/9/2024 19:48:49
30895,6,12091,11/3/2025 09:53:31
30896,8,19030,2/11/2025 00:54:39
30897,7,19386,21/7/2022 18:34:33
30898,2,7441,5/5/2025 13:56:45
30899,1,5472,29/12/2022 01:20:57
30900,5,920,10/1/2023 01:52:52
30901,8,8174,5/3/2023 03:58:11
30902,4,7608,27/9/2023 01:04:06
30903,11,4713,30/1/2022 14:47:43
30904,8,19298,27/10/2024 07:10:39
30905,4,7795,18/1/2024 06:43:44
30906,4,11245,29/8/2022 02:48:15
30907,7,4285,24/3/2024 13:50:52
30908,4,966,18/3/2024 10:28:58
30909,4,7727,25/12/2023 21:53:23
30910,8,9301,13/7/2024 16:33:55
30911,2,12278,6/2/2023 02:54:42
30912,2,15627,31/7/2024 17:30:56
30913,5,638,8/3/2023 09:49:05
30914,6,2070,17/1/2024 11:42:18
30915,11,18122,19/11/2024 18:37:54
30916,7,12314,2/8/2023 20:15:51
30917,2,19815,15/10/2022 07:30:55
30918,5,5985,27/5/2025 02:51:31
30919,2,1378,6/8/2023 11:39:04
30920,6,7252,12/2/2022 04:34:59
30921,7,19097,28/6/2023 13:46:02
30922,5,5097,25/2/2023 03:07:09
30923,6,2850,1/7/2022 01:13:22
30924,8,16893,7/3/2025 13:08:18
30925,4,17606,17/1/2022 06:05:20
30926,10,6859,22/7/2025 01:15:01
30927,1,9873,14/7/2023 09:16:29
30928,7,11154,4/5/2022 03:30:51
30929,9,15248,7/9/2025 17:10:08
30930,1,10074,24/3/2022 22:13:00
30931,5,11231,30/11/2023 11:30:59
30932,3,17926,14/6/2023 12:21:37
30933,7,6588,27/7/2023 19:25:48
30934,6,13653,31/1/2023 22:46:13
30935,11,14959,5/5/2024 23:48:35
30936,9,257,30/8/2023 15:57:58
30937,11,10682,25/4/2025 18:11:23
30938,7,4095,23/8/2024 16:47:28
30939,6,346,10/11/2022 17:10:31
30940,4,14780,16/2/2023 11:24:52
30941,2,4749,15/9/2025 16:24:55
30942,6,772,5/11/2025 12:00:00
30943,11,18713,31/1/2025 22:15:04
30944,7,775,29/4/2024 01:23:48
30945,10,927,20/4/2024 09:53:16
30946,7,12989,24/2/2022 15:59:23
30947,11,576,23/3/2022 21:26:52
30948,4,2612,17/5/2023 08:51:39
30949,1,5704,29/7/2022 16:17:12
30950,7,18660,8/5/2023 13:49:02
30951,9,14026,20/8/2025 01:22:39
30952,2,19475,14/5/2023 18:35:38
30953,7,797,17/6/2022 07:09:13
30954,2,13632,28/1/2024 23:12:30
30955,4,15866,31/12/2022 01:14:48
30956,11,14151,31/3/2022 23:56:29
30957,5,18321,1/7/2023 21:20:54
30958,11,3999,17/8/2024 06:45:48
30959,6,15131,23/12/2025 18:53:35
30960,7,6265,25/3/2024 06:35:14
30961,7,17293,6/9/2022 22:55:24
30962,8,16256,26/3/2024 13:40:50
30963,9,2120,31/10/2025 18:40:24
30964,8,12893,23/2/2022 21:03:52
30965,6,9529,9/5/2025 19:49:52
30966,6,17924,3/10/2022 14:05:14
30967,8,775,5/10/2024 01:46:56
30968,7,13432,13/7/2023 03:52:43
30969,1,11151,19/5/2025 12:07:29
30970,4,14074,8/2/2025 19:46:11
30971,6,3489,6/4/2024 05:49:17
30972,11,16723,27/1/2023 01:28:42
30973,6,14259,24/2/2022 01:20:09
30974,11,13774,15/11/2025 11:17:22
30975,11,6976,18/9/2022 19:25:51
30976,11,6676,5/8/2025 04:53:25
30977,4,17282,26/2/2024 14:17:33
30978,8,18058,8/1/2023 02:05:56
30979,3,18893,9/11/2022 08:25:59
30980,4,18451,23/1/2024 10:36:04
30981,5,11628,19/1/2023 21:30:38
30982,5,8868,1/3/2023 20:10:03
30983,5,14936,22/2/2022 11:22:19
30984,3,2655,26/5/2025 11:08:14
30985,5,9871,20/1/2025 14:10:31
30986,11,16059,12/5/2022 17:58:44
30987,10,14836,2/8/2024 19:08:43
30988,5,3622,18/5/2022 16:14:52
30989,4,8700,25/3/2022 09:21:34
30990,4,9338,10/10/2025 05:38:58
30991,10,13825,27/8/2023 01:23:33
30992,3,11505,5/4/2022 03:15:35
30993,7,10110,19/9/2025 04:16:00
30994,8,1734,18/7/2025 23:47:48
30995,10,10203,5/10/2022 10:39:24
30996,7,7074,21/2/2025 21:28:00
30997,10,9441,22/2/2024 22:02:16
30998,8,12222,1/6/2024 19:11:32
30999,5,10775,2/5/2023 18:56:21
31000,8,7644,25/7/2023 13:08:27
31001,7,15528,3/8/2024 08:33:12
31002,6,17253,22/3/2025 06:44:29
31003,2,3460,26/4/2023 13:33:49
31004,11,8046,9/8/2023 02:06:10
31005,3,55,9/3/2025 04:42:16
31006,3,15667,12/1/2023 05:40:56
31007,7,519,9/11/2023 05:56:13
31008,2,18964,31/10/2025 17:41:56
31009,2,3569,19/2/2023 09:09:50
31010,7,7320,29/9/2023 20:45:55
31011,10,4302,19/7/2023 02:59:35
31012,4,4064,7/11/2022 06:11:52
31013,3,1367,22/4/2022 09:48:38
31014,9,6092,23/10/2024 09:55:12
31015,5,3480,29/3/2022 02:41:49
31016,3,4278,21/7/2023 21:02:01
31017,2,11753,17/2/2024 16:03:49
31018,1,5253,6/3/2022 16:54:05
31019,6,14406,3/1/2023 17:52:53
31020,1,339,24/10/2023 19:12:07
31021,4,462,4/10/2025 08:42:04
31022,2,9496,5/8/2025 18:49:27
31023,6,11266,2/7/2023 09:34:36
31024,5,4134,31/3/2022 15:42:53
31025,3,9040,8/8/2023 05:29:08
31026,2,14335,7/7/2023 03:38:29
31027,5,9292,6/11/2022 02:14:50
31028,7,19558,9/5/2023 14:16:55
31029,2,2018,11/7/2024 11:04:37
31030,8,15661,6/5/2022 17:20:34
31031,7,8899,31/10/2025 09:56:26
31032,9,17147,25/8/2022 04:03:54
31033,9,18032,26/12/2025 18:47:47
31034,10,16469,26/8/2023 07:44:24
31035,6,7580,5/6/2024 07:57:38
31036,6,7861,16/2/2023 21:24:48
31037,3,5669,3/1/2022 05:42:50
31038,4,4370,29/8/2023 05:20:14
31039,9,1608,31/8/2024 07:23:43
31040,10,3935,9/9/2023 05:50:30
31041,4,7666,23/10/2024 10:38:50
31042,4,1324,9/3/2024 17:42:43
31043,9,10929,10/11/2024 07:56:03
31044,3,17293,11/7/2024 16:26:13
31045,5,127,24/7/2022 22:04:46
31046,3,5976,8/12/2024 20:27:01
31047,1,16257,4/7/2025 03:01:24
31048,8,2569,12/10/2024 19:01:14
31049,10,4972,27/3/2022 18:35:38
31050,1,13608,16/2/2025 08:16:48
31051,6,2728,5/3/2025 11:43:36
31052,9,10185,24/1/2023 21:12:51
31053,6,15202,27/1/2023 07:52:56
31054,8,6622,3/11/2023 12:12:56
31055,10,10187,10/10/2024 06:41:07
31056,2,9577,27/5/2025 13:06:35
31057,11,3046,25/12/2022 22:15:07
31058,1,2180,2/2/2023 12:33:38
31059,8,3966,4/10/2023 00:25:36
31060,9,8699,30/8/2022 10:27:47
31061,11,193,31/3/2022 00:51:37
31062,5,4668,12/6/2024 18:37:59
31063,5,4170,18/11/2023 12:38:30
31064,1,13644,23/9/2024 08:14:07
31065,11,2874,18/2/2023 15:32:08
31066,8,7750,31/7/2025 09:47:01
31067,3,10791,29/5/2024 21:17:59
31068,3,9724,15/1/2025 15:07:53
31069,7,19997,2/2/2024 23:01:36
31070,2,2696,31/8/2024 17:17:21
31071,10,11562,29/12/2025 21:09:10
31072,10,3544,17/11/2022 22:14:56
31073,2,15724,15/1/2022 03:43:55
31074,10,6257,27/12/2025 13:58:14
31075,2,19334,5/1/2023 15:19:35
31076,2,12527,20/11/2024 09:27:15
31077,3,16546,12/5/2024 22:59:37
31078,6,7763,18/2/2024 01:23:47
31079,5,8857,18/7/2022 06:20:59
31080,4,5324,30/6/2022 10:19:25
31081,5,13336,3/8/2025 19:24:15
31082,6,8005,3/5/2023 08:41:12
31083,6,9680,29/1/2022 07:25:20
31084,1,15290,29/6/2025 06:11:43
31085,3,639,14/7/2023 12:05:59
31086,5,14430,4/10/2025 04:19:36
31087,5,18337,26/9/2025 13:50:17
31088,6,2717,4/7/2023 04:28:23
31089,10,16121,22/1/2024 04:28:49
31090,3,19378,27/12/2023 02:55:02
31091,7,9922,25/6/2022 10:49:22
31092,8,4762,1/9/2023 09:51:33
31093,2,16233,3/11/2024 00:23:04
31094,7,19959,11/2/2022 05:52:33
31095,7,14998,1/9/2024 11:03:29
31096,8,18176,26/7/2023 04:02:41
31097,4,10125,23/1/2023 05:04:31
31098,4,6448,27/5/2025 12:23:43
31099,1,7641,16/8/2024 05:04:35
31100,10,15568,29/11/2023 22:40:32
31101,2,14894,3/3/2022 20:41:38
31102,1,11808,12/2/2025 22:51:24
31103,5,17469,13/7/2022 16:42:27
31104,8,19381,8/5/2025 02:49:25
31105,5,8918,29/1/2022 18:59:51
31106,3,16188,20/4/2024 15:19:11
31107,3,7043,20/9/2025 06:11:19
31108,1,12154,26/12/2023 13:55:47
31109,5,2797,6/10/2025 07:24:21
31110,5,11582,7/12/2025 16:43:02
31111,4,1081,24/7/2022 21:59:08
31112,10,19156,22/5/2022 03:50:13
31113,2,15878,24/1/2025 16:08:29
31114,10,15081,19/8/2024 20:45:04
31115,7,11768,3/8/2022 00:03:47
31116,4,7400,13/6/2025 08:41:07
31117,5,10910,20/1/2025 22:48:49
31118,6,7600,7/1/2022 16:03:16
31119,9,16917,7/6/2022 03:53:59
31120,6,5001,21/2/2025 20:00:21
31121,9,16680,23/11/2022 00:35:26
31122,4,7643,16/3/2025 00:44:55
31123,2,12484,21/6/2024 18:26:21
31124,9,1493,11/11/2024 14:42:23
31125,9,15957,29/10/2025 06:18:24
31126,6,5761,15/10/2024 11:00:26
31127,8,16200,9/10/2023 21:05:38
31128,8,16223,22/4/2024 00:03:52
31129,11,18628,25/10/2022 12:01:09
31130,4,15230,20/8/2022 02:59:34
31131,6,9439,10/9/2022 22:49:22
31132,6,1315,19/9/2023 03:45:36
31133,5,8843,14/2/2024 09:20:19
31134,1,15432,13/10/2025 22:48:42
31135,5,7124,15/5/2025 06:42:33
31136,8,14978,6/2/2023 23:09:54
31137,3,4384,25/6/2023 17:28:08
31138,5,2057,20/6/2024 14:41:41
31139,8,13276,27/10/2025 18:29:33
31140,9,6843,6/9/2025 00:17:45
31141,8,19698,7/2/2024 00:59:50
31142,6,14215,16/8/2023 09:50:14
31143,8,7103,1/1/2024 04:46:25
31144,10,14697,31/5/2024 04:57:05
31145,9,11847,31/1/2022 13:39:03
31146,4,7721,4/8/2025 22:39:12
31147,9,16413,22/3/2023 10:43:35
31148,9,1859,9/12/2024 16:20:59
31149,2,14437,13/6/2025 00:12:18
31150,4,2638,24/5/2024 01:48:43
31151,8,980,17/11/2025 01:53:43
31152,1,10608,24/11/2022 22:52:53
31153,2,12053,26/2/2023 02:11:05
31154,7,13656,24/3/2025 14:39:15
31155,5,13590,20/8/2022 19:57:25
31156,11,3381,29/7/2025 17:20:48
31157,1,16348,13/11/2022 11:19:08
31158,10,509,30/6/2023 20:48:11
31159,2,6823,22/3/2022 14:20:16
31160,7,10737,17/7/2024 02:13:22
31161,9,18083,28/2/2024 20:14:23
31162,9,589,3/1/2025 18:34:12
31163,6,6312,17/3/2023 23:26:21
31164,1,14944,23/9/2025 07:02:05
31165,9,6246,22/11/2023 20:26:07
31166,3,7333,23/1/2022 02:44:56
31167,11,11261,27/1/2022 05:21:13
31168,9,1188,19/4/2025 19:41:33
31169,6,11687,7/3/2023 08:15:34
31170,5,15594,30/1/2023 11:24:57
31171,6,863,29/10/2023 20:08:44
31172,10,10922,10/6/2025 05:23:02
31173,6,10167,4/3/2025 18:40:31
31174,3,9793,15/2/2023 06:55:49
31175,6,2731,24/10/2025 15:22:19
31176,1,13389,13/5/2023 16:30:59
31177,10,7044,20/11/2025 02:07:21
31178,5,3422,7/6/2024 10:00:05
31179,10,5326,27/11/2023 02:44:56
31180,6,4814,19/6/2024 09:23:25
31181,7,15978,23/6/2023 07:23:10
31182,10,1112,24/4/2024 23:27:32
31183,11,5351,17/3/2022 02:38:32
31184,9,7761,27/9/2025 04:21:03
31185,9,9239,10/10/2024 22:31:33
31186,3,17448,20/1/2023 10:34:07
31187,6,4858,9/4/2024 06:10:59
31188,11,6158,16/12/2022 08:40:04
31189,9,5991,31/12/2025 05:53:32
31190,1,11118,7/6/2022 23:16:19
31191,2,3405,5/5/2025 21:09:08
31192,4,17185,22/11/2022 14:11:31
31193,10,2162,22/7/2025 21:32:30
31194,11,14658,12/11/2025 22:26:56
31195,3,11700,1/11/2025 16:48:30
31196,7,4607,4/1/2025 13:56:21
31197,10,19698,23/3/2024 22:24:51
31198,6,4961,17/6/2022 16:39:43
31199,4,211,25/4/2024 13:34:18
31200,3,12256,26/3/2024 21:46:06
31201,5,10368,12/4/2025 11:40:22
31202,5,12494,8/7/2023 10:33:29
31203,8,2229,8/3/2022 15:26:22
31204,6,11557,19/7/2023 06:17:54
31205,7,3019,7/11/2025 15:53:23
31206,7,19635,22/4/2025 12:26:40
31207,2,8644,23/11/2025 08:09:30
31208,11,1936,6/5/2022 07:16:37
31209,3,1184,4/8/2024 21:27:51
31210,4,16610,11/1/2022 07:43:33
31211,3,15370,12/1/2025 13:56:35
31212,6,11013,10/9/2023 13:35:17
31213,2,3877,31/1/2025 10:26:08
31214,5,19303,27/11/2024 00:45:08
31215,11,11850,24/5/2024 10:26:26
31216,6,4749,26/5/2022 05:54:40
31217,6,16138,7/2/2022 21:39:05
31218,3,19190,23/5/2023 17:25:19
31219,1,15161,11/4/2024 20:36:57
31220,5,2744,16/10/2023 08:37:38
31221,3,7569,29/4/2023 02:52:16
31222,4,403,27/3/2024 07:54:57
31223,6,16145,28/4/2023 00:41:27
31224,7,2850,26/7/2025 10:21:02
31225,11,16921,12/12/2023 17:22:04
31226,7,14461,8/9/2024 05:41:58
31227,4,6091,6/12/2022 04:21:25
31228,5,12858,26/2/2023 16:08:58
31229,11,11649,29/6/2024 11:02:37
31230,7,12891,18/11/2024 17:44:19
31231,3,15826,19/2/2024 01:51:23
31232,9,8683,1/9/2023 14:22:12
31233,8,9383,31/12/2024 05:05:47
31234,10,7034,18/2/2023 06:40:42
31235,7,6782,20/4/2025 16:02:48
31236,8,6065,25/4/2025 13:37:37
31237,9,13867,7/10/2022 12:21:42
31238,6,1870,6/2/2025 05:44:15
31239,4,14394,8/7/2023 18:48:47
31240,1,15455,19/6/2025 01:06:23
31241,5,18921,31/10/2023 19:12:05
31242,10,13377,3/2/2024 10:42:54
31243,5,3435,14/2/2022 13:00:44
31244,10,10434,27/3/2024 23:25:41
31245,6,2384,12/6/2022 21:04:04
31246,10,1029,31/12/2023 00:27:51
31247,5,12637,1/5/2023 12:04:47
31248,1,8446,6/5/2025 05:00:16
31249,10,10698,16/9/2023 13:34:53
31250,9,5865,30/7/2023 12:42:00
31251,6,3482,23/1/2024 06:17:59
31252,8,18257,31/5/2024 19:50:11
31253,6,15298,23/11/2024 19:19:43
31254,10,6917,7/5/2023 00:24:33
31255,2,6384,19/9/2024 12:17:48
