IdJogoFutebol,IdEquipa1FK,IdEquipa2FK,IDEquipaVencedora,GolosEquipa1,GolosEquipa2,HorarioJogo,Localizacao,Status
14151,1654,4006,,,,31/03/2022,416 Central Avenue Apt 5  Albany  NY 12205  United States,Pending
14153,1940,2381,,,,13/10/2008,Flat 2  88 Maddox Street  London  W1S 1PU  United Kingdom,Pending
14161,6221,5191,,,,15/04/2007,114 Pedway Apartment 36  Chicago  IL 60601  United States,Pending
14162,2761,1532,,,,07/03/2001,Room 18  747 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Pending
14163,5546,4868,,,,18/07/2019,42F  4-9-5 Kamihigashi  Hirano Ward  Osaka  Japan,Pending
14166,4108,2329,,,,13/06/2012,654 Lark Street Apt 46  Albany  NY 12210  United States,Pending
14168,1792,5736,,,,25/04/2009,Rm. 16  2-1-3 Tenjinnomori  Nishinari Ward  Osaka  Japan,Pending
14169,6204,3478,,,,03/12/2011,744 Fifth Avenue Apartment 24  New York  NY 10017  United States,Pending
14173,5822,5869,,,,03/08/2005,No.44 Main building  771 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Pending
14178,2363,4504,,,,05/07/2004,Block 9  909 Stephenson Street  Birmingham  B2 4BL  United Kingdom,Pending
14179,4366,6093,,,,18/04/2007,8F  3-27-13 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Pending
14181,1698,5207,,,,29/02/2008,29-kai  2-3-12 Yoyogi  Shibuya-ku  Tokyo  Japan,Pending
14185,199,5337,,,,12/10/2009,No.5 building  603 Xiaoping E Rd  Baiyun   Guangzhou  China,Pending
14189,2742,5926,,,,10/11/2007,22F  2-5-8 Chitose  Atsuta Ward  Nagoya  Japan,Pending
14190,1276,1630,,,,12/10/2012,25F  5-2-4 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Pending
14191,2554,836,,,,03/07/2003,36F  4 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Pending
14193,2356,472,,,,16/12/2000,Flat 27  540 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Pending
14196,565,4913,,,,03/03/2016,Room 42  CR Building  820 Sanlitun Road  Chaoyang District  Beijing  China,Pending
14198,5756,1204,,,,18/07/2001,Room 37  36 East Wangfujing Street  Dongcheng District   Beijing  China,Pending
14199,297,3246,,,,29/08/2006,Flat 15  873 Trafalgar Square  Charing Cross  Liverpool  WC2N 4JJ  United Kingdom,Pending
14201,2778,1303,,,,25/11/2003,No.9 building  67 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Pending
14203,2920,2560,,,,18/10/2014,825 Riverview Road Suite 49  Akron  OH 44313  United States,Pending
14206,2731,4922,,,,26/08/2005,Unit 7  Oxford Eco Centre  944 Abingdon Rd  Cumnor  Oxford  OX2 9QN  United Kingdom,Pending
14212,1231,5929,,,,18/06/2007,253 Broadway Apartment 11  Albany  NY 12207  United States,Pending
14213,4329,6199,,,,10/01/2001,17-kai  13-3-4 Toyohira 3 Jo  Toyohira Ward  Sapporo  Japan,Pending
14215,3597,529,,,,22/05/2011,Rm. 29  1-6-7  Marunouchi  Chiyoda-ku  Tokyo  Japan,Pending
14222,775,254,,,,09/05/2019,33 1st Ave 3rd Floor  Brooklyn  NY 11220  United States,Pending
14228,5064,3893,,,,17/12/2021,No.14 building  231 Kengmei 15th Alley  Dongguan  China,Pending
14233,5800,2000,,,,11/11/2006,49F  1-1-5 Deshiro  Nishinari Ward  Osaka  Japan,Pending
14235,225,521,,,,10/05/2015,694 Tremont Road Apartment 25  Columbus  GA 43212  United States,Pending
14237,269,60,,,,12/05/2018,57 West Houston Street Suite 40  New York  NY 10014  United States,Pending
14238,2332,931,,,,02/01/2004,Room 32  CR Building  661 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Pending
14239,2367,3277,,,,15/08/2001,No.5 building  470 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Pending
14241,4041,4502,,,,03/02/2007,50F  4-9-17 Kamihigashi  Hirano Ward  Osaka  Japan,Pending
14243,5273,522,,,,18/07/2007,740 Central Avenue Suite 16  Albany  NY 12205  United States,Pending
14245,3337,1007,,,,01/12/2015,No.34 building  315 Huanqu South Street 2nd Alley  Dongguan  China,Pending
14246,5029,802,,,,13/10/2013,13F  9 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Pending
14248,3722,515,,,,10/11/2012,954 North Michigan Ave Apt 4  Chicago  IL 60611  United States,Pending
14249,882,2435,,,,31/12/2000,Flat 49  488 Park End St  Oxford  OX1 1JD  United Kingdom,Pending
14252,2311,3997,,,,09/07/2009,765 Tremont Road Suite 45  Columbus  GA 43212  United States,Pending
14260,2667,3167,,,,12/05/2014,Room 11  CR Building  983 Kengmei 15th Alley  Dongguan  China,Pending
14263,4971,3494,,,,26/02/2012,Flat 17  932 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Pending
14264,1737,3341,,,,30/04/2008,No.22 Main building  343 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Pending
14266,5135,4334,,,,23/01/2011,283 Flatbush Ave 3rd Floor  Brooklyn  NY 11225  United States,Pending
14267,4685,4377,,,,09/10/2018,No.18 Main building  108 Edward Ave  Braunstone Town  Leicester  LE3 2PD  United Kingdom,Pending
14269,1559,4657,,,,30/12/2019,No.7 building  211 Tianhe Road  Tianhe District  Guangzhou  China,Pending
14273,477,1939,,,,01/09/2010,No.25 building  788 Shanhu Rd  Dongguan  China,Pending
14274,5927,2340,,,,08/07/2013,28-kai  2-1-12 Tenjinnomori  Nishinari Ward  Osaka  Japan,Pending
14278,3483,3059,,,,17/05/2020,805 Lark Street 3rd Floor  Albany  NY 12210  United States,Pending
14280,3693,5833,,,,11/05/2012,Block 35  564 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Pending
14287,5379,5191,,,,13/09/2013,No.28 building  631 3rd Section Hongxing Road  Jinjiang District  Chengdu  China,Pending
14289,4841,3159,,,,30/05/2010,No.43 building  462 Yueliu Rd  Fangshan District  Beijing  China,Pending
14292,734,2441,,,,03/04/2021,Flat 7  530 Maddox Street  London  W1S 1PU  United Kingdom,Pending
14305,5927,3307,,,,01/05/2005,234 Nostrand Ave 3rd Floor  Brooklyn  NY 11216  United States,Pending
14306,4127,5397,,,,10/08/2019,No.39 building  902 Ganlan Rd  Pudong  Shanghai  China,Pending
14315,6008,4640,,,,12/07/2011,8-kai  1-5-11  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Pending
14316,6011,425,,,,29/08/2006,11F  14 Jiangnan West Road  Haizhu District  Guangzhou  China,Pending
14318,4458,2520,,,,11/07/2017,334 Central Avenue Apt 24  Albany  NY 12205  United States,Pending
14322,3324,2998,,,,10/06/2004,292 East Alley Apt 15  Columbus  GA 43201  United States,Pending
14323,3383,5139,,,,23/11/2006,Unit 31  Oxford Eco Centre  212 Sackville St  Manchester  M1 3BB  United Kingdom,Pending
14326,2768,5076,,,,24/10/2005,466 Columbia St 3rd Floor  Brooklyn  NY 11231  United States,Pending
14329,2566,5601,,,,07/02/2007,No.5 building  154 NO.6  YuShuang Road  ChengHua Distric  Chengdu  China,Pending
14332,1029,3924,,,,19/09/2002,515 Collier Road Apt 50  Akron  OH 44320  United States,Pending
14333,4228,2806,,,,04/11/2002,Room 17  CR Building  83 Kengmei 15th Alley  Dongguan  China,Pending
14334,3783,4941,,,,07/11/2019,730 Columbia St Apartment 12  Brooklyn  NY 11231  United States,Pending
14335,5108,4462,,,,29/08/2010,No.14 Main building  60 Hanover Street  London  W1S 1YD  United Kingdom,Pending
14339,5274,5710,,,,20/01/2022,551 Alameda Street Apartment 18  Los Angeles  CA 90002  United States,Pending
14342,1652,1609,,,,22/12/2011,41F  5-2-4 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Pending
14343,3675,515,,,,02/07/2005,Room 40  CR Building  729 Shanhu Rd  Dongguan  China,Pending
14349,2163,1088,,,,18/12/2015,21F  879 Jingtian East 1st St  Futian District  Shenzhen  China,Pending
14350,1650,3054,,,,27/11/2011,Rm. 20  2-1-2 Tenjinnomori  Nishinari Ward  Osaka  Japan,Pending
14351,4005,4068,,,,09/05/2007,737 Fern Street Apt 28  Akron  OH 44307  United States,Pending
14357,4554,5105,,,,08/11/2015,640 Sky Way Suite 4  Los Angeles  CA 90043  United States,Pending
14358,4768,1566,,,,24/07/2018,No.24 building  9 3rd Section Hongxing Road  Jinjiang District  Chengdu  China,Pending
14359,3870,3207,,,,24/05/2004,46-kai  2-5-11 Chitose  Atsuta Ward  Nagoya  Japan,Pending
14365,5413,1335,,,,01/02/2002,54 Diplomacy Drive Apartment 16  Columbus  GA 43228  United States,Pending
14381,3088,4055,,,,13/02/2017,No.25 Main building  969 Regent Street  London  W1B 2LX  United Kingdom,Pending
14386,1068,2484,,,,13/03/2015,Flat 40  270 Sackville St  Manchester  M1 3BB  United Kingdom,Pending
14387,3832,2722,,,,10/03/2019,No.30 Main building  499 Hinckley Rd  Leicester  LE3 6FR  United Kingdom,Pending
14388,5909,1023,,,,31/01/2009,Rm. 2  2-3-6 Yoyogi  Shibuya-ku  Tokyo  Japan,Pending
14396,5727,4571,,,,10/02/2013,Flat 10  863 The Pavilion  Lammas Field  Driftway  Cambridge  CB3 9PA  United Kingdom,Pending
14400,288,4503,,,,21/07/2014,Flat 23  151 Whitehouse Lane  Huntingdon Rd  Cambridge  CB3 0LX  United Kingdom,Pending
14410,5060,3697,,,,10/06/2016,26-kai  2-1-10 Tenjinnomori  Nishinari Ward  Osaka  Japan,Pending
14411,2068,1200,,,,27/10/2015,Unit 17  Oxford Eco Centre  785 Abingdon Rd  Cumnor  Oxford  OX2 9QN  United Kingdom,Pending
14414,1362,2055,,,,12/01/2012,Flat 4  752 Pollen Street  London  W1S 1NG  United Kingdom,Pending
14416,3403,5902,,,,24/01/2018,28F  334 Dong Zhi Men  Dongcheng District  Beijing  China,Pending
14420,5388,1010,,,,16/10/2002,214 West Market Street 3rd Floor  Akron  OH 44333  United States,Pending
14426,5711,5076,,,,17/01/2018,919 North Michigan Ave Apartment 38  Chicago  IL 60611  United States,Pending
14427,2179,744,,,,20/02/2020,3F  5-2-3 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Pending
14434,929,5946,,,,16/08/2017,Unit 25  Oxford Eco Centre  797 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Pending
14439,3360,693,,,,15/10/2000,1F  6-1-6  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Pending
14440,3882,3302,,,,09/08/2008,24F  219 Tangyuan Street 5th Alley  Airport Road  Baiyun  Guangzhou  China,Pending
14442,3064,5971,,,,12/11/2005,6-kai  2-1-7 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Pending
14443,5003,4749,,,,11/07/2000,319 Bergen St Apartment 22  Brooklyn  NY 11217  United States,Pending
14449,5807,497,,,,02/12/2010,Flat 36  383 Whitehouse Lane  Huntingdon Rd  Cambridge  CB3 0LX  United Kingdom,Pending
14455,4582,5644,,,,28/07/2003,265 East Cooke Road Apartment 41  Columbus  GA 43214  United States,Pending
14457,3541,1541,,,,11/07/2020,466 Wall Street Apt 37  Los Angeles  CA 90003  United States,Pending
14458,2446,682,,,,28/11/2013,Block 49  692 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Pending
14459,32,3644,,,,03/02/2005,88 Flatbush Ave Apartment 33  Brooklyn  NY 11225  United States,Pending
14463,5089,381,,,,21/09/2007,21F  5-4-15 Kikusui 3 Jo  Shiroishi Ward   Sapporo  Japan,Pending
14467,3642,241,,,,07/10/2020,47F  5-2-19 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Pending
14468,3794,2547,,,,01/09/2009,Unit 30  Oxford Eco Centre  703 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Pending
14473,3519,1835,,,,25/10/2012,No.47 building  751 East Wangfujing Street  Dongcheng District   Beijing  China,Pending
14479,4757,3738,,,,03/03/2019,Block 42  457 Hanover Street  London  W1S 1YD  United Kingdom,Pending
14482,521,4658,,,,15/09/2006,Room 19  417 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Pending
14483,4227,1877,,,,09/05/2022,No.2 Main building  222 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Pending
14486,1996,113,,,,26/09/2016,Flat 8  231 The Pavilion  Lammas Field  Driftway  Cambridge  CB3 9PA  United Kingdom,Pending
14490,4768,3909,,,,19/06/2020,Block 23  712 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Pending
14491,637,5289,,,,19/07/2002,Room 43  159 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Pending
14492,1751,1520,,,,03/11/2016,Unit 45  Oxford Eco Centre  759 Regent Street  London  W1B 2LX  United Kingdom,Pending
14498,5292,2593,,,,20/06/2014,152 Broadway Suite 24  Albany  NY 12207  United States,Pending
14503,1625,963,,,,25/01/2009,No.19 building  617 3rd Section Hongxing Road  Jinjiang District  Chengdu  China,Pending
14505,3945,1928,,,,07/02/2007,38F  6-1-14  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Pending
14508,3315,577,,,,03/07/2017,14F  5-4-8 Kikusui 3 Jo  Shiroishi Ward   Sapporo  Japan,Pending
14509,2656,4055,,,,22/05/2007,13F  2-3-20 Yoyogi  Shibuya-ku  Tokyo  Japan,Pending
14512,177,2702,,,,10/02/2003,829 Flatbush Ave Apartment 44  Brooklyn  NY 11225  United States,Pending
14515,4025,1270,,,,11/06/2021,No.7 building  168 Tianhe Road  Tianhe District  Guangzhou  China,Pending
14535,735,4165,,,,22/06/2007,35F  No. 488  Shuangqing Rd  Chenghua District  Chengdu  China,Pending
14537,3986,4649,,,,08/04/2020,Room 28  26 Shanhu Rd  Dongguan  China,Pending
14538,6158,73,,,,23/06/2007,743 Central Avenue Apt 33  Albany  NY 12205  United States,Pending
14540,194,3019,,,,22/03/2018,Rm. 37  5-4-6 Kikusui 3 Jo  Shiroishi Ward   Sapporo  Japan,Pending
14541,258,66,,,,18/12/2022,Rm. 40  3-19-8 Shimizu  Kita Ward  Nagoya  Japan,Pending
14543,3213,439,,,,12/04/2012,Rm. 11  5 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Pending
14554,5691,4393,,,,04/01/2011,No.29 building  518 Xiaoping E Rd  Baiyun   Guangzhou  China,Pending
14555,6083,1422,,,,14/12/2020,466 State Street Suite 2  Albany  NY 12203  United States,Pending
14558,89,3995,,,,25/01/2000,28F  14 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Pending
14560,3781,2229,,,,15/11/2021,48-kai  6-1-15  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Pending
14566,5375,3730,,,,19/10/2004,Flat 50  342 Volac Park  Grantchester Rd  Cambridge  CB3 9ED  United Kingdom,Pending
14569,4700,132,,,,09/10/2020,Room 47  354 Kengmei 15th Alley  Dongguan  China,Pending
14571,626,5491,,,,20/10/2005,4-kai  1-1-13 Deshiro  Nishinari Ward  Osaka  Japan,Pending
14572,4989,4386,,,,26/10/2013,Flat 33  649 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Pending
14576,4611,4633,,,,06/01/2017,948 Alameda Street Apartment 22  Los Angeles  CA 90002  United States,Pending
14579,5593,3038,,,,05/06/2012,31 Fifth Avenue Apartment 18  New York  NY 10017  United States,Pending
14582,4752,1099,,,,14/04/2004,Unit 18  Oxford Eco Centre  400 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Pending
14583,2882,5790,,,,21/08/2017,Room 15  CR Building  546 Tianbei 1st Rd  Luohu District  Shenzhen  China,Pending
14585,605,6053,,,,20/01/2013,167 East Cooke Road 3rd Floor  Columbus  GA 43214  United States,Pending
14586,3510,4194,,,,06/01/2004,635 Fern Street Apt 17  Akron  OH 44307  United States,Pending
14587,5146,1502,,,,14/03/2020,41-kai  5-2-6 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Pending
14595,2773,4120,,,,18/05/2007,15-kai  5 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Pending
14597,4633,5077,,,,25/03/2005,47F  5-2-13 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Pending
14598,3767,4380,,,,24/04/2019,77 Fifth Avenue Suite 2  New York  NY 10017  United States,Pending
14604,2994,4807,,,,17/09/2012,14F  847 Jingtian East 1st St  Futian District  Shenzhen  China,Pending
14611,3192,1551,,,,06/01/2008,19-kai  1-7-14 Saidaiji Akodacho  Nara  Japan,Pending
14619,2150,1183,,,,09/03/2013,Room 19  CR Building  101 Ganlan Rd  Pudong  Shanghai  China,Pending
14621,5859,4985,,,,04/09/2013,Rm. 21  13-3-1 Toyohira 3 Jo  Toyohira Ward  Sapporo  Japan,Pending
14623,496,3778,,,,09/03/2002,Rm. 5  2-1-8 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Pending
14624,4060,5522,,,,15/03/2003,Room 29  221 Jingtian East 1st St  Futian District  Shenzhen  China,Pending
14627,1897,1142,,,,19/02/2013,Flat 30  419 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Pending
14629,2373,4522,,,,18/05/2011,Room 8  CR Building  822 2nd Zhongshan Road  Yuexiu District  Guangzhou  China,Pending
14631,5966,5900,,,,27/02/2019,792 Fifth Avenue Apartment 4  New York  NY 10017  United States,Pending
14633,4010,2444,,,,19/01/2011,Rm. 16  3-9-14 Gakuenminami  Nara  Japan,Pending
14636,3452,5162,,,,11/10/2015,908 Bank Street Apt 30  New York  NY 10014  United States,Pending
14638,2444,5705,,,,28/08/2017,409 Central Avenue Apartment 31  Albany  NY 12206  United States,Pending
14640,331,3650,,,,24/07/2017,Block 26  840 Whitehouse Lane  Huntingdon Rd  Cambridge  CB3 0LX  United Kingdom,Pending
14644,4741,1883,,,,03/01/2020,Rm. 9  17 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Pending
14645,4607,3357,,,,21/11/2016,Room 25  550 Hongqiao Rd.  Xu Hui District  Shanghai  China,Pending
14649,3394,246,,,,18/04/2022,27F  5-19-9 Shinei 4 Jo  Kiyota Ward  Sapporo  Japan,Pending
14651,4638,2909,,,,28/05/2014,Rm. 46  2-3-4 Yoyogi  Shibuya-ku  Tokyo  Japan,Pending
14652,3405,1174,,,,22/06/2022,Rm. 48  5-4-2 Kikusui 3 Jo  Shiroishi Ward   Sapporo  Japan,Pending
14654,2359,2532,,,,31/12/2007,Block 22  295 Whitehouse Lane  Huntingdon Rd  Cambridge  CB3 0LX  United Kingdom,Pending
14656,6126,594,,,,29/12/2006,Rm. 41  3-15-5 Ginza  Chuo-ku  Tokyo  Japan,Pending
14658,1019,6227,,,,13/07/2014,Unit 40  Oxford Eco Centre  557 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Pending
14666,5937,4451,,,,06/05/2021,601 Wall Street Apt 1  Los Angeles  CA 90003  United States,Pending
14668,1866,1311,,,,07/01/2008,No.16 Main building  43 Mosley St  Manchester  M2 3AQ  United Kingdom,Pending
14669,2164,4911,,,,01/02/2005,848 Central Avenue Apartment 19  Albany  NY 12206  United States,Pending
14670,1736,6098,,,,19/12/2000,656 Nostrand Ave Apartment 50  Brooklyn  NY 11216  United States,Pending
14672,3137,1507,,,,26/09/2019,927 Pedway Apt 30  Chicago  IL 60601  United States,Pending
14677,4404,1180,,,,04/09/2008,No.4 building  909 Yueliu Rd  Fangshan District  Beijing  China,Pending
14680,2616,3010,,,,05/10/2015,No.15 Main building  339 New Street  Birmingham  B2 4DB  United Kingdom,Pending
14682,4761,831,,,,15/03/2002,Flat 32  889 Wyngate Dr  Leicester  LE3 0UW  United Kingdom,Pending
14685,2531,5717,,,,08/11/2007,479 East Alley Apt 11  Columbus  GA 43201  United States,Pending
14687,3733,5801,,,,11/12/2019,Rm. 16  2-3-5 Yoyogi  Shibuya-ku  Tokyo  Japan,Pending
14689,2797,3525,,,,24/05/2007,761 Fifth Avenue Suite 19  New York  NY 10017  United States,Pending
14690,4057,3173,,,,27/04/2017,24F  498 Dongtai 5th St  Dongguan  China,Pending
14691,785,2327,,,,29/09/2019,11F  947 Tianbei 1st Rd  Luohu District  Shenzhen  China,Pending
14697,802,1016,,,,15/02/2000,Room 1  CR Building  51 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Pending
14711,882,2093,,,,08/09/2012,663 Sky Way Apt 36  Los Angeles  CA 90043  United States,Pending
14717,1016,3825,,,,31/10/2000,44 Riverview Road Suite 14  Akron  OH 44313  United States,Pending
14720,1421,580,,,,18/10/2017,539 Canal Street Apt 26  New York  NY 10013  United States,Pending
14721,3108,4222,,,,08/10/2005,Flat 27  185 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Pending
14724,3002,6183,,,,16/02/2004,37F  2-1-19 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Pending
14725,98,4110,,,,15/01/2008,563 West Houston Street Apartment 39  New York  NY 10014  United States,Pending
14726,5509,2119,,,,12/10/2000,35F  3-15-20 Ginza  Chuo-ku  Tokyo  Japan,Pending
14728,1112,4573,,,,24/12/2009,Room 11  494 2nd Zhongshan Road  Yuexiu District  Guangzhou  China,Pending
14731,2155,5588,,,,25/11/2007,Flat 50  288 Wyngate Dr  Leicester  LE3 0UW  United Kingdom,Pending
14732,5672,357,,,,06/05/2010,Flat 1  825 Portland St  Manchester  M1 3LA  United Kingdom,Pending
14734,3624,4353,,,,19/03/2011,8F  688 3rd Section Hongxing Road  Jinjiang District  Chengdu  China,Pending
14737,1529,5953,,,,13/12/2020,No.38 building  857 Shanhu Rd  Dongguan  China,Pending
14738,4818,1825,,,,19/11/2007,Block 47  982 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Pending
14740,1575,5713,,,,24/05/2000,135 Sky Way Apt 16  Los Angeles  CA 90043  United States,Pending
14747,5444,2424,,,,18/08/2018,585 Columbia St Apt 40  Brooklyn  NY 11231  United States,Pending
14750,4852,4285,,,,24/01/2013,Rm. 5  5-2-16 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Pending
14752,1500,4967,,,,06/01/2003,43-kai  11 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Pending
14759,1307,1870,,,,30/05/2001,Rm. 46  2-5-15 Chitose  Atsuta Ward  Nagoya  Japan,Pending
14763,888,2254,,,,20/05/2008,980 North Michigan Ave Suite 45  Chicago  IL 60611  United States,Pending
14771,3934,360,,,,03/10/2011,Block 23  117 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Pending
14772,1884,1975,,,,23/11/2005,Room 19  643 Shennan Ave  Futian District  Shenzhen  China,Pending
14774,2536,1530,,,,30/07/2004,Rm. 39  4-9-11 Kamihigashi  Hirano Ward  Osaka  Japan,Pending
14775,3952,3309,,,,05/01/2009,303 Ridgewood Road Apartment 43  Akron  OH 44321  United States,Pending
14777,4328,5127,,,,02/03/2019,Rm. 41  12 4-20 Kawagishicho  Mizuho Ward  Nagoya  Japan,Pending
14786,4017,4115,,,,25/11/2007,No.31 Main building  944 Lower Temple Street  Birmingham  B2 4JD  United Kingdom,Pending
14789,651,4656,,,,11/06/2007,Flat 32  46 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Pending
14794,1984,4886,,,,11/11/2017,153 1st Ave Apt 19  Brooklyn  NY 11220  United States,Pending
14795,168,5895,,,,23/02/2012,34-kai  1-7-6 Saidaiji Akodacho  Nara  Japan,Pending
14796,5407,2389,,,,22/12/2000,5-kai  5-19-4 Shinei 4 Jo  Kiyota Ward  Sapporo  Japan,Pending
